scan_date,代碼,股票名稱,entry_price,訊號類型,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,K值,D值,週K值,週D值,MACD柱,趨勢突破,量能倍數,status,source_file,days_tracked,return_3d%,return_5d%,return_10d%,max_gain_5d%,max_drawdown_5d%,max_gain_10d%,max_drawdown_10d%,is_success_5d,return_1d%,return_20d%,max_gain_20d%,max_drawdown_20d%,訊號方向,成交量(張)
2026-08-06,3653.TW,健策,4340.0,三白兵、雙跳空、單跳空、周1K,100.0,A強勢追蹤,13.23,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3016.1
2026-08-06,3661.TW,世芯-KY,3610.0,三白兵、單跳空、廣義上升三法、島狀反轉,81.0,A強勢追蹤,4.84,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2014.5
2026-08-06,3665.TW,貿聯-KY,2455.0,單跳空,69.0,B可追蹤,12.47,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3711.2
2026-08-06,3675.TWO,德微,267.5,三白兵、雙跳空、單跳空、周1K,76.0,A強勢追蹤,0.53,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1214.0
2026-08-06,3685.TWO,元創精密,38.1,3K反轉、廣義上升三法、KD高腳、漲停、漲幅達標,93.0,A強勢追蹤,7.3,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2179.2
2026-08-06,3689.TWO,湧德,110.5,雙跳空、單跳空,56.0,C觀察,1.55,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2501.9
2026-08-06,3693.TWO,營邦,537.0,3K反轉、廣義上升三法、漲幅達標、三白兵,100.0,A強勢追蹤,8.42,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1167.0
2026-08-06,3701.TW,大眾控,42.9,三白兵、漲停、漲幅達標,66.0,B可追蹤,5.21,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2476.3
2026-08-06,3702.TW,大聯大,129.0,漲停、廣義上升三法、漲幅達標、周1K,100.0,A強勢追蹤,8.28,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,17747.0
2026-08-06,3704.TW,合勤控,48.8,單跳空、周1K,60.0,C觀察,6.22,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,4306.4
2026-08-06,3706.TW,神達,93.6,周1K,64.0,C觀察,3.54,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,14852.1
2026-08-06,3709.TWO,鑫聯大投控,79.5,單跳空,55.0,C觀察,6.31,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1076.9
2026-08-06,3712.TW,永崴投控,20.3,廣義上升三法,69.0,B可追蹤,8.34,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1086.3
2026-08-06,3714.TW,富采,55.1,單跳空、島狀反轉,57.0,C觀察,2.47,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,5966.0
2026-08-06,3715.TW,定穎投控,116.5,廣義上升三法,55.0,C觀察,2.13,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,7719.4
2026-08-06,4123.TWO,晟德,39.15,周1K,62.0,C觀察,0.4,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3333.0
2026-08-06,4540.TW,全球傳動,53.6,三白兵、單跳空、漲幅達標,61.0,C觀察,2.56,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3621.5
2026-08-06,4566.TW,時碩工業,70.4,單跳空、島狀反轉,68.0,B可追蹤,2.27,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1899.8
2026-08-06,4576.TW,大銀微系統,218.0,三白兵、漲幅達標,64.0,C觀察,5.02,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3119.5
2026-08-06,4707.TWO,磐亞,30.85,三白兵、雙跳空、單跳空、雙漲停、漲停、漲幅達標,96.0,A強勢追蹤,2.21,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3526.0
2026-08-06,4722.TW,國精化,218.0,三白兵、雙跳空、單跳空、廣義上升三法、漲幅達標,82.0,A強勢追蹤,5.33,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2131.8
2026-08-06,4739.TW,康普,86.2,單跳空、廣義上升三法,63.0,C觀察,3.22,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1195.1
2026-08-06,4763.TW,材料*-KY,49.65,3K反轉,60.0,C觀察,1.23,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,5508.3
2026-08-06,4906.TW,正文,37.65,三白兵、單跳空、漲停、島狀反轉、漲幅達標,83.0,A強勢追蹤,4.5,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3862.4
2026-08-06,4908.TWO,前鼎,157.0,單跳空、三白兵,64.0,C觀察,5.83,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,5412.0
2026-08-06,4916.TW,事欣科,108.0,周1K,60.0,C觀察,4.56,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,5046.2
2026-08-06,4927.TW,泰鼎-KY,35.05,單跳空、漲停、廣義上升三法、漲幅達標,86.0,A強勢追蹤,4.59,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3560.5
2026-08-06,4931.TWO,新盛力,218.5,漲停、漲幅達標、單跳空、周1K,86.0,A強勢追蹤,4.79,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,5790.3
2026-08-06,4938.TW,和碩,89.5,周1K,74.0,B可追蹤,3.6,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,14584.4
2026-08-06,4939.TWO,亞電,59.4,三白兵、單跳空、巧妙點,69.0,B可追蹤,5.56,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,11789.0
2026-08-06,4958.TW,臻鼎-KY,488.0,三白兵、雙跳空、單跳空、漲停、漲幅達標、周1K,85.0,A強勢追蹤,3.37,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,24359.1
2026-08-06,4960.TW,誠美材,20.95,廣義上升三法、單跳空,56.0,C觀察,1.57,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1409.4
2026-08-06,4967.TW,十銓,265.5,雙跳空、單跳空,85.0,A強勢追蹤,6.04,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,8583.6
2026-08-06,4971.TWO,IET-KY,480.0,雙跳空、單跳空、三白兵,85.0,A強勢追蹤,14.97,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,4507.4
2026-08-06,4973.TWO,廣穎,160.5,單跳空、漲幅達標、周1K,79.0,A強勢追蹤,8.14,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,4551.9
2026-08-06,4977.TW,眾達-KY,142.5,三白兵、單跳空、島狀反轉、漲幅達標,76.0,A強勢追蹤,5.46,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,5144.4
2026-08-06,4979.TWO,華星光,492.0,三白兵、雙跳空、單跳空、雙漲停、漲停、漲幅達標,100.0,A強勢追蹤,9.12,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,6690.0
2026-08-06,4991.TWO,環宇-KY,469.0,三白兵、雙跳空、單跳空、雙漲停、漲停、漲幅達標,92.0,A強勢追蹤,7.49,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2053.0
2026-08-06,5289.TWO,宜鼎,1610.0,單跳空、漲停、漲幅達標、周1K,94.0,A強勢追蹤,9.68,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3640.6
2026-08-06,5309.TWO,系統電,53.2,廣義上升三法、單跳空,60.0,C觀察,1.1,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3422.2
2026-08-06,5314.TWO,世紀*,59.5,廣義上升三法,60.0,C觀察,3.76,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3996.0
2026-08-06,5340.TWO,建榮,75.7,三白兵、單跳空、島狀反轉、漲幅達標,76.0,A強勢追蹤,4.62,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,8029.0
2026-08-06,5351.TWO,鈺創,96.5,三白兵、雙跳空、單跳空、雙漲停、漲停、漲幅達標、周1K,100.0,A強勢追蹤,10.32,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,31072.0
2026-08-06,5371.TWO,中光電,90.5,三白兵、單跳空、漲幅達標、周1K,68.0,B可追蹤,6.06,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,24417.0
2026-08-06,5388.TW,中磊,91.6,單跳空、島狀反轉,72.0,B可追蹤,4.47,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,5001.8
2026-08-06,5392.TWO,能率,46.4,三白兵、雙跳空、單跳空、漲停、漲幅達標、周1K,100.0,A強勢追蹤,5.38,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,6860.0
2026-08-06,5490.TWO,同亨,33.35,廣義上升三法,61.0,C觀察,3.62,MA5~10,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1739.4
2026-08-06,5498.TWO,凱崴,50.1,廣義上升三法、單跳空、三白兵,81.0,A強勢追蹤,3.91,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2291.5
2026-08-06,5904.TWO,寶雅,720.0,廣義上升三法、周1K,72.0,B可追蹤,4.7,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1352.0
2026-08-06,6112.TW,邁達特,45.25,雙跳空、廣義上升三法、單跳空、周1K,98.0,A強勢追蹤,4.72,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2982.1
2026-08-06,6116.TW,彩晶,14.2,單跳空、漲停、廣義上升三法、島狀反轉、漲幅達標、周1K,94.0,A強勢追蹤,0.87,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,36172.1
2026-08-06,6120.TW,達運,13.65,單跳空、廣義上升三法、島狀反轉、周1K,100.0,A強勢追蹤,3.68,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2223.1
2026-08-06,6139.TW,亞翔,800.0,單跳空、島狀反轉,57.0,C觀察,2.72,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3060.7
2026-08-06,6141.TW,柏承,35.45,單跳空、廣義上升三法、島狀反轉,61.0,C觀察,4.66,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1974.9
2026-08-06,6147.TWO,頎邦,158.5,三白兵、單跳空、漲停、島狀反轉、漲幅達標,75.0,A強勢追蹤,2.61,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,17518.0
2026-08-06,6161.TWO,捷波,55.6,單跳空、漲停、島狀反轉、漲幅達標、周1K,90.0,A強勢追蹤,5.07,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1918.0
2026-08-06,6166.TW,凌華,143.5,KD高腳,65.0,B可追蹤,5.43,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,6819.5
2026-08-06,6179.TWO,亞通,27.65,單跳空、漲幅達標、周1K,79.0,A強勢追蹤,4.97,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,4146.0
2026-08-06,6186.TWO,新潤,42.45,3K反轉、廣義上升三法,56.0,C觀察,0.15,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2559.0
2026-08-06,6187.TWO,萬潤,1070.0,三白兵、雙跳空、單跳空,80.0,A強勢追蹤,6.68,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,4131.0
2026-08-06,6197.TW,佳必琪,316.5,廣義上升三法、周1K,77.0,A強勢追蹤,2.06,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1361.2
2026-08-06,6202.TW,盛群,60.1,雙跳空、單跳空、周1K,96.0,A強勢追蹤,7.14,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,5238.4
2026-08-06,6206.TW,飛捷,148.0,三白兵、周1K,91.0,A強勢追蹤,6.89,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,7373.4
2026-08-06,6209.TW,今國光,76.7,廣義上升三法、周1K,84.0,A強勢追蹤,6.82,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,7648.5
2026-08-06,6213.TW,聯茂,341.0,三白兵、雙跳空、單跳空、漲停、廣義上升三法、漲幅達標、周1K,100.0,A強勢追蹤,7.94,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,26865.7
2026-08-06,6214.TW,精誠,153.0,3K反轉、廣義上升三法,88.0,A強勢追蹤,4.13,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2633.8
2026-08-06,6215.TW,和椿,97.7,單跳空、廣義上升三法,68.0,B可追蹤,2.27,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1346.5
2026-08-06,6217.TWO,中探針,161.5,雙跳空、雙漲停、漲停、漲幅達標、單跳空、三白兵,100.0,A強勢追蹤,8.35,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1011.8
2026-08-06,6226.TW,光鼎,22.85,漲停、漲幅達標、周1K,65.0,B可追蹤,1.79,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,13172.2
2026-08-06,6265.TWO,方土昶,51.3,三白兵、單跳空、周1K,83.0,A強勢追蹤,6.33,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,6070.0
2026-08-06,6269.TW,台郡,61.7,三白兵、單跳空、漲停、島狀反轉、漲幅達標,100.0,A強勢追蹤,5.81,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,6285.9
2026-08-06,6271.TW,同欣電,190.0,三白兵、單跳空、廣義上升三法、周1K,70.0,B可追蹤,1.95,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,10347.2
2026-08-06,6274.TWO,台燿,1470.0,三白兵、雙跳空、單跳空、雙漲停、漲停、漲幅達標、周1K,100.0,A強勢追蹤,9.81,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2828.0
2026-08-06,6278.TW,台表科,168.0,三白兵、單跳空、漲停、島狀反轉、漲幅達標,79.0,A強勢追蹤,2.6,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2427.2
2026-08-06,6285.TW,啟碁,260.0,三白兵、單跳空、島狀反轉、周1K,98.0,A強勢追蹤,6.1,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,11916.7
2026-08-06,6414.TW,樺漢,469.0,KD高腳、漲幅達標,72.0,B可追蹤,5.36,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3812.1
2026-08-06,6426.TW,統新,187.0,漲停、漲幅達標,55.0,C觀察,8.59,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1260.0
2026-08-06,6442.TW,光聖,1370.0,三白兵、雙跳空、單跳空,57.0,C觀察,3.34,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,6003.6
2026-08-06,6443.TW,元晶,27.7,三白兵、單跳空、島狀反轉、漲幅達標,69.0,B可追蹤,1.58,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,8136.0
2026-08-06,6446.TW,藥華藥,1335.0,單跳空、漲停、漲幅達標、周1K,86.0,A強勢追蹤,3.29,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,4891.4
2026-08-06,6451.TW,訊芯-KY,430.0,三白兵、單跳空、漲停、島狀反轉、漲幅達標,71.0,B可追蹤,3.51,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1938.5
2026-08-06,6472.TW,保瑞,424.5,廣義上升三法、漲幅達標、周1K,76.0,A強勢追蹤,2.68,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1595.2
2026-08-06,6491.TW,晶碩,379.0,廣義上升三法、周1K,77.0,A強勢追蹤,3.97,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1034.6
2026-08-06,6509.TWO,聚和,47.0,廣義上升三法、單跳空,65.0,B可追蹤,1.13,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1306.4
2026-08-06,6526.TW,達發,632.0,三白兵、單跳空、漲停、島狀反轉、漲幅達標,87.0,A強勢追蹤,5.25,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1155.8
2026-08-06,6530.TWO,創威,82.1,三白兵、雙跳空、單跳空、漲停、漲幅達標,97.0,A強勢追蹤,5.63,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1023.0
2026-08-06,6531.TW,愛普*,855.0,三白兵、雙跳空、單跳空,61.0,C觀察,8.69,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2047.2
2026-08-06,6538.TWO,倉和,156.5,三白兵、周1K,73.0,B可追蹤,11.36,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,6410.0
2026-08-06,6547.TWO,高端疫苗,52.1,布林縮窄突破、單跳空、漲停、漲幅達標、周1K,100.0,A強勢追蹤,4.95,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,7631.0
2026-08-06,6548.TWO,長科*,74.4,三白兵、周1K,65.0,B可追蹤,2.4,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,5454.0
2026-08-06,6579.TW,研揚,179.5,單跳空、漲停、KD高腳、漲幅達標,79.0,A強勢追蹤,3.09,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1892.3
2026-08-06,6603.TWO,富強鑫,26.75,3K反轉、廣義上升三法,77.0,A強勢追蹤,1.23,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2696.0
2026-08-06,6643.TWO,M31,455.0,漲停、廣義上升三法、漲幅達標,84.0,A強勢追蹤,6.1,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1117.7
2026-08-06,6669.TW,緯穎,6175.0,單跳空、周1K,81.0,A強勢追蹤,8.68,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2205.3
2026-08-06,6672.TW,騰輝電子-KY,231.0,單跳空、廣義上升三法、周1K,82.0,A強勢追蹤,1.94,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2699.3
2026-08-06,6683.TWO,雍智科技,1165.0,三白兵、雙跳空、單跳空,68.0,B可追蹤,2.88,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1034.9
2026-08-06,6706.TW,惠特,116.5,三白兵、單跳空、漲停、島狀反轉、漲幅達標,79.0,A強勢追蹤,2.36,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1188.2
2026-08-06,6727.TWO,亞泰金屬,400.0,單跳空、三白兵,60.0,C觀察,5.69,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1173.6
2026-08-06,6770.TW,力積電,66.1,三白兵、單跳空、雙漲停、漲停、廣義上升三法、島狀反轉、漲幅達標、周1K,100.0,A強勢追蹤,6.86,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,240808.2
2026-08-06,6781.TW,AES-KY,1090.0,廣義上升三法、單跳空,76.0,A強勢追蹤,6.31,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1044.4
2026-08-06,6789.TW,采鈺,456.5,廣義上升三法、單跳空,63.0,C觀察,2.2,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1078.3
2026-08-06,6799.TW,來頡,90.7,單跳空、周1K,68.0,B可追蹤,4.67,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1748.3
2026-08-06,6805.TW,富世達,1600.0,三白兵、單跳空,74.0,B可追蹤,7.45,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3251.2
2026-08-06,6830.TW,汎銓,404.5,三白兵、雙跳空、單跳空,72.0,B可追蹤,3.6,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3077.3
2026-08-06,6831.TW,邁科,656.0,漲停、漲幅達標、單跳空、三白兵,79.0,A強勢追蹤,5.52,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1440.3
2026-08-06,6907.TWO,雅特力-KY,195.0,3K反轉、廣義上升三法、漲停、漲幅達標,88.0,A強勢追蹤,9.27,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2479.4
2026-08-06,6913.TWO,鴻呈,139.0,3K反轉、漲停、廣義上升三法、漲幅達標、周1K,100.0,A強勢追蹤,6.69,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1002.6
2026-08-06,7777.TWO,能率亞洲,42.4,單跳空、漲幅達標、周1K,72.0,B可追蹤,5.21,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,4632.0
2026-08-06,7788.TW,松川精密,218.0,單跳空、周1K,68.0,B可追蹤,4.5,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1005.6
2026-08-06,8016.TW,矽創,309.5,單跳空、周1K,63.0,C觀察,2.18,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1220.4
2026-08-06,8021.TW,尖點,396.0,三白兵、雙跳空、單跳空,62.0,C觀察,2.27,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,11219.4
2026-08-06,8027.TWO,鈦昇,183.0,三白兵、雙跳空、單跳空,59.0,C觀察,0.91,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,2552.4
2026-08-06,8028.TW,昇陽半導體,282.0,三白兵、單跳空、廣義上升三法、島狀反轉,74.0,B可追蹤,1.05,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1547.4
2026-08-06,8033.TW,雷虎,189.0,雙跳空、單跳空、巧妙點、周1K,70.0,B可追蹤,4.75,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,1076.5
2026-08-06,8039.TW,台虹,220.0,三白兵、單跳空、漲停、島狀反轉、漲幅達標,98.0,A強勢追蹤,16.63,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,7676.4
2026-08-06,8046.TW,南電,1115.0,單跳空、周1K,67.0,B可追蹤,7.18,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,3172.5
2026-08-06,8050.TWO,廣積,64.9,漲停、漲幅達標、周1K,65.0,B可追蹤,3.81,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,5928.0
2026-08-06,8088.TWO,品安,49.6,單跳空、廣義上升三法,72.0,B可追蹤,3.34,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,5319.6
2026-08-06,8110.TW,華東,46.0,三白兵、雙跳空、單跳空、廣義上升三法,100.0,A強勢追蹤,6.25,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,15738.1
2026-08-06,8111.TWO,立碁,62.9,單跳空,56.0,C觀察,7.1,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,6553.7
2026-08-06,8112.TW,至上,86.2,單跳空、島狀反轉,57.0,C觀察,3.0,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,15135.8
2026-08-06,8131.TW,福懋科,66.0,三白兵、周1K,58.0,C觀察,2.43,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,8546.2
2026-08-06,8150.TW,南茂,86.5,三白兵、雙跳空、單跳空,55.0,C觀察,0.5,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,41209.7
2026-08-06,8271.TW,宇瞻,247.0,廣義上升三法、KD高腳、漲幅達標,95.0,A強勢追蹤,10.98,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,17234.4
2026-08-06,8299.TWO,群聯,2025.0,漲停、漲幅達標,67.0,B可追蹤,6.99,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260806.csv,,,,,,,,,,,,,,買,5663.5
